coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-101.41619608,57.64015611",Wed Mar 23 04:06:12 +0000 2022,,https://twitter.com/DailyNews79/status/1506482421163724800/photo/1,http://lasthour.hipeople.biz/SMBnCc,0,1506482421163724800,,,,en,"Division No. 23, Unorganized, Manitoba",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Bridgerton Star Nicola Coughlan Tests Positive for COVID and Misses Season 2 Red Carpet Premiere - PEOPLE https://t.co/Qvw6JquuZ4 https://t.co/A8rBEXaZpS,https://twitter.com/DailyNews79/status/1506482421163724800,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"133.81615416,-25.14596316",Wed Mar 23 08:55:35 +0000 2022,CultureCelebrityRitaOraBindiIrwin,https://twitter.com/DailyNews79/status/1506555245001789440/photo/1,http://lasthour.hipeople.biz/SMCNVN,0,1506555245001789440,,,,en,"Ghan, Northern Territory",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#CultureCelebrityRitaOraBindiIrwin Has Covid changed celebrity gossip? Plus: the return of the cringe it couple – with Who? Weekly - The Guardian https://t.co/YhdfD1aXFd https://t.co/hYF02Uwrqw,https://twitter.com/DailyNews79/status/1506555245001789440,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"28.06045532,-26.21659308",Wed Mar 23 19:08:08 +0000 2022,,,http://dlvr.it/SMFGNF,0,1506709398923603970,,,,en,"Johannesburg, South Africa",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HIVNR — Dr. Catherine Kibirige develops HIV tests to advance vaccine and cure research: While in secondary school, Kibirige learned that Uganda had been severely hit by HIV and AIDS. The first cases of HIV in Africa were recorded and ...  

View… https://t.co/HhDzbpJnpT",https://twitter.com/StigmabaseN/status/1506709398923603970,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1610,1297,111,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,952436,,https://www.stigmabase.org/,false
"-118.34177,34.09838",Wed Mar 23 04:36:35 +0000 2022,,,https://www.instagram.com/p/CbbuOaqOlgi/?utm_medium=twitter,0,1506490067354890243,,,,en,"Los Angeles, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🌎 Just got back LA, been sittin in this drive-thru longer than we been waitin for the pandemic to end. 🤦🏽‍♂️ Shake was hittin tho.🔥🍔 @stayeatinbruh @ In-N-Out Burger https://t.co/6HVH396tTg",https://twitter.com/milesinthecut/status/1506490067354890243,Wed Mar 18 03:27:47 +0000 2009,25020119,false,Photographa&r / “The Food Mensch” 📍Location may vary,6983,672,411,8,"Los Angeles, CA",YouTube: Stay Eatin’ Bruh,milesinthecut,3928,,https://www.stayeatinbruh.com,false
"-78.6202624,42.92608",Wed Mar 23 13:00:18 +0000 2022,MadeinUSA PPE,https://twitter.com/MDSAssociatesIn/status/1506616830986706951/photo/1,http://ow.ly/ewJr50Iq9Uv,1,1506616830986706951,,,,en,"New York, USA",false,,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Protect Americans with #MadeinUSA #PPE. Visit MDS today to explore the full line, samples and volume discounts available. https://t.co/PbZGSylymT https://t.co/T5Vswo321K",https://twitter.com/MDSAssociatesIn/status/1506616830986706951,Fri Apr 20 13:48:59 +0000 2012,558649664,false,,21,116,276,0,,MDS Associates Inc.,MDSAssociatesIn,1046,,,false
"121.268,31.1144",Wed Mar 23 08:19:05 +0000 2022,fetish hoarder beverage quarantine familymart china bored,,https://www.instagram.com/p/CbcHr7ZLfwX/?utm_medium=twitter,0,1506546059933364231,,,,en,"上海, 中华人民共和国",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","spent ¥40 on these shit, I’m a big beverage hoarder and yup, I’d rather die famished than die parched…
#fetish #hoarder #beverage #quarantine #familymart #china #bored 場所: Sijing, Shanghai, China https://t.co/U5NnrYKi83",https://twitter.com/EricTsao/status/1506546059933364231,Sun Sep 05 10:39:11 +0000 2010,187133276,false,wheeewwwww,24,47,72,0,"Shanghai, China",Eric Cao,EricTsao,772,,,false
"14.44749561,35.88317301",Wed Mar 23 15:59:33 +0000 2022,Malta Taxi Chauffeur,https://twitter.com/Cab4Now/status/1506661939761463296/photo/1,http://dlvr.it/SMDjKt,0,1506661939761463296,,,,en,Malta,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Son’s tribute to ‘inspiring’ taxi driver after coronavirus death https://t.co/ezkAGHqO9V #Malta #Taxi #Chauffeur https://t.co/olGHjsfDNe,https://twitter.com/Cab4Now/status/1506661939761463296,Fri Aug 27 20:57:00 +0000 2010,183762958,false,"🇬🇧 UK & Malta's Favourite Chauffeur, Private Hire, Taxi & Minicab Website Since 2010. Free airport transfers for patrons in Malta - https://t.co/4P1DfZJSc3 | 🇲🇹",25256,10284,164,143,London,Cab4Now.com,Cab4Now,117429,,https://Cab4Now.com,false
"121.1117,14.3113",Wed Mar 23 13:39:40 +0000 2022,SelfieNiBigNose WorkFromHome,,https://www.instagram.com/p/CbcsYCNr1au/?utm_medium=twitter,0,1506626734891966468,,,,en,"Lungsod ng Santa Rosa, Rehiyon ng CALABARZON",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Style is something each of us already has, all we need to do is find it.❤️

👌🏻💯👌🏻💯👌🏻💯👌🏻💯👌🏻💯👌🏻💯👌🏻

#SelfieNiBigNose👃🏻
#WorkFromHome👨🏼‍💻 @ Santa Rosa, Laguna https://t.co/FZjm5mBJ4B",https://twitter.com/patchotXXV/status/1506626734891966468,Wed Sep 10 23:11:54 +0000 2014,2802580782,false,"TRAVELER,  DOG LOVER,  PERFECT LOVER💯👌",445,14,142,0,Alabang,Patrick Angelo Cloa,patchotXXV,821,,http://www.facebook.com,false
"-0.19747,51.65169",Wed Mar 23 18:23:29 +0000 2022,covid_19,,https://www.instagram.com/p/CbdM19-KPTq/?utm_medium=twitter,1,1506698159782866946,,,,en,"Barnet, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It’s exactly two years since the UK 🇬🇧 locked down for the first time to@to text the population from #covid_19 . These are the stats from @barnetcouncil’s area, collated by @groundworklondon. @ Barnet https://t.co/2Cw6S96Cbe",https://twitter.com/Pennylein/status/1506698159782866946,Wed Dec 03 17:11:03 +0000 2008,17841575,false,Welsh small round disabled Jewish Mum & Oma living in Barnet with hubby & 2 retired Greyhounds,52808,1522,5000,57,London,Penelope Polins,Pennylein,55950,,,false
"-0.13608912,51.50413561",Wed Mar 23 18:02:16 +0000 2022,,,http://dlvr.it/SMF46x,0,1506692821901725697,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",GMB forced to make correction after guest makes false gay death penalty comment - Devon Live: No Caribbean countries have the death penalty for being gay but it ... GMB's Dr Hilary warns 'one in 25 in England with Covid' as cases surge in ... https://t.co/ULeeOheJqT,https://twitter.com/StigmabaseO/status/1506692821901725697,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1829189,,https://www.stigmabase.org/,false
"-2.1561346,52.6025471",Wed Mar 23 17:17:37 +0000 2022,,,https://www.instagram.com/p/CbdFUTUtmbT/?utm_medium=twitter,0,1506681583746564098,,,,en,"Wolverhampton, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2 years today since we closed for Lockdown 1 😞 It’s been a tough time for everyone and we hope that the future is brighter! So let’s look forward to the good times! 😁 @ Michelle Lawley https://t.co/fUlJgVndfN,https://twitter.com/MLawleyHair/status/1506681583746564098,Thu Apr 25 10:19:23 +0000 2013,1379118990,false,"1 Lowlands Avenue Tettenhall Wolverhampton WV6 9PA 01902 754110 Sun, Mon & Tues 9am-5pm Wed & Thur 9am-8pm, Fri 9am-6pm, Sat 8am-5pm.",12,323,252,1,"Tettenhall, Wolverhampton",Michelle Lawley,MLawleyHair,2007,,http://michellelawley.co.uk,false
"121.43251179,31.19547045",Wed Mar 23 12:36:00 +0000 2022,shanghai china expat lockdown quarantine boreantine,,https://www.instagram.com/p/CbclFpzrBrr/?utm_medium=twitter,1,1506610713275609098,,,,en,"上海, 中华人民共和国",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","48- going on 192-hours.  The delivery shelf is doing double-duty, and the garbage cans have been moved outside.  Progress… I think!?!?! #shanghai #china #expat #lockdown #quarantine #boreantine https://t.co/7XAtUg9sEV",https://twitter.com/mrbsyer/status/1506610713275609098,Thu Oct 14 01:20:06 +0000 2010,202434301,false,Teaching; traveling; keeping it real.,5261,785,877,14,"Minhang, Shanghai",Brett Syer,mrbsyer,1244,,,false
"-72.66276246,41.70621572",Wed Mar 23 09:10:03 +0000 2022,JustOverBroke Jobs Work Opportunity Economy Dough,https://twitter.com/LeeTyler/status/1506558884013502468/photo/1,http://dlvr.it/SMCQYP,0,1506558884013502468,,,,en,"Wethersfield, CT",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",PlanetSpark Work From Home Jobs | Teach On PLANETSPARK &amp; Earn 50K Every Month | Earn Money Online #JustOverBroke #Jobs #Work #Opportunity #Economy #Dough [Video]: If you are looking for work from home jobs then Planetspark has got plenty of opportunities… https://t.co/Cd6IGt8ndz https://t.co/vC1Ml69kk7,https://twitter.com/LeeTyler/status/1506558884013502468,Mon Sep 08 22:56:27 +0000 2008,16193678,false,"Environmentalist, natural health researcher, raise property value. call me 917.282.6285",56,243,382,5,"New Jersey, USA",LeeTyler,LeeTyler,26614,,http://NatEcosystem.com,false
"-123.07571411,49.23587045",Wed Mar 23 14:44:10 +0000 2022,,,http://dlvr.it/SMDSvw,0,1506642969348083715,,,,en,"Vancouver, British Columbia",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CANR — WHO Approval for Cuba's COVID-19 Vaccines Would Strengthen the Cuban Regime: The WHO and its regional representative, the Pan American Health ... In an effort to reduce COVID-19 vaccine inequality in Latin America and the ...  

View article... https://t.co/vJt9G7ZCIB",https://twitter.com/StigmabaseO/status/1506642969348083715,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1829189,,https://www.stigmabase.org/,false
"-121.9525,49.1613",Wed Mar 23 05:07:56 +0000 2022,,,https://www.instagram.com/p/Cbbxz8Aua1D/?utm_medium=twitter,0,1506497955771170821,,,,en,"Chilliwack, British Columbia",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Had to take a detour home from work today due to some accident on the freeway and got a beautiful view of the mountains as a treat instead. @ Chilliwack, British Columbia https://t.co/m3xIy1kScO",https://twitter.com/Palinuri/status/1506497955771170821,Wed Feb 15 22:54:31 +0000 2012,493561698,true,"41 He/Him. Healthcare. I collect hobbies like some people collect stamps! Love all things fantasy, sci-fi, fitness-related and nerdy. Nature-based spirituality",88,14,207,0,"Vancouver, British Columbia",Yarn LARPer,Palinuri,171,,,false
"-75.69231988,39.78197047",Wed Mar 23 10:05:35 +0000 2022,,,http://dlvr.it/SMCZ5Y,3,1506572859132456962,,,,en,"Hockessin, DE",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","How Pfizer used AI and supercomputers to design COVID-19 vaccine, tablet https://t.co/SQKSghbd1B",https://twitter.com/igor_os777/status/1506572859132456962,Tue Jan 02 02:13:57 +0000 2018,948014469044678656,false,"Experienced #Unix and #Linux #SysAdmin with over twenty years background in Systems Analysis, Problem Resolution, Application Support, and Process #Automation.",33038,10976,9962,114,"Delaware, USA",Igor Os,igor_os777,16233,,https://igoros.com,false
"-122.7756216,45.5064511",Wed Mar 23 15:14:05 +0000 2022,,https://twitter.com/EarlPdxPearl/status/1506650498362851329/photo/1,http://dlvr.it/SMDYrk,0,1506650498362851329,,,,en,"West Slope, OR",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BIG MISTAKE! Triple-Vaxxed, COVID-Positive Hillary Clinton Asks Twitter Users Which Movies She Should Watch While Quarantining https://t.co/fpavwm6X4d https://t.co/cgJlCPyqE6",https://twitter.com/EarlPdxPearl/status/1506650498362851329,Wed Aug 12 02:52:34 +0000 2009,64914137,false,"Oregon Republican Christian Conservative focused on truth about Left Wing Radical @RepBlumenauer ,   #Trump Supporter.  #DrainTheSwamp",27,18705,22443,353,"Portland, OR",Earl Pearl,EarlPdxPearl,49332,,http://www.judicialwatch.org/,false
"103.8677444,1.3553794",Wed Mar 23 11:07:02 +0000 2022,,,http://dlvr.it/SMClmp,0,1506588325238386695,,,,en,"东北区, 新加坡",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",China Mobile's Profit Rises as Work-From-Home Aids Broadband https://t.co/cIffc8VFEx,https://twitter.com/VishnoiSays/status/1506588325238386695,Sat Oct 10 12:18:47 +0000 2009,81342472,false,Asia markets,384,1006,824,41,,Abhishek,VishnoiSays,9311,,,false
"-123.07571411,49.23587045",Wed Mar 23 14:44:11 +0000 2022,,,http://dlvr.it/SMDSw7,0,1506642974775529475,,,,en,"Vancouver, British Columbia",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CANR — The Vicious Cycle of Covid-19 and Economic Inequality: For all intents and purposes, inequality has become a significant comorbidity in the Covid era. As Schreiber notes, “America also has the highest ...  

View article... https://t.co/e75PXMru5e",https://twitter.com/StigmabaseO/status/1506642974775529475,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1829189,,https://www.stigmabase.org/,false
"-78.6349,35.7781",Wed Mar 23 13:24:55 +0000 2022,timetogive dayofgiving ncstate ncstatedayofgiving workingfromhome givingfromhome staffsenate makeadifferencetoday supportwhatyoulove GivingPack,,https://www.instagram.com/p/CbcqsAuMejP/?utm_medium=twitter,0,1506623023830507539,,,,en,"Raleigh, NC",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#timetogive #dayofgiving #ncstate #ncstatedayofgiving #workingfromhome #givingfromhome #staffsenate #makeadifferencetoday #supportwhatyoulove #GivingPack Staff Senate Leadership fund @ Raleigh, North Carolina https://t.co/CnFyasPr1A",https://twitter.com/alanporch/status/1506623023830507539,Sun Aug 31 21:13:57 +0000 2008,16070704,false,Drive the boat!,1152,93,218,7,"Raleigh, NC",alanporch,alanporch,6725,,,false
"-1.15015,52.95344",Wed Mar 23 06:02:08 +0000 2022,covid19 staysafe stayhome sticktothehighground,https://twitter.com/NottsFalconcam/status/1506511596385935362/photo/1,,0,1506511596385935362,,,,en,"Nottingham, England",false,,0,,,"<a href=""http://betterthanlife.co.uk/wp"" rel=""nofollow"">falconcam</a>","Day 8 - 06:02, Detected: Interesting_night (4°C, haze, Wind: GentleBreeze 3.6m/s ENE) - ""Where have all the people gone?  #covid19 #staysafe #stayhome"" -   #sticktothehighground https://t.co/kX8ilsHwBc",https://twitter.com/NottsFalconcam/status/1506511596385935362,Sat Feb 18 19:19:55 +0000 2012,496246862,false,"#TwitterBot - Playing with #MLnet via public streams to categorise.  Tweets and clips automagically. 🐤🐤
 https://t.co/tjdkK2O0Vq",453,524,40,4,Nottingham,NottsFalconcam,NottsFalconcam,7254,,,false
"-121.571,47.3917",Wed Mar 23 16:00:50 +0000 2022,,,https://www.kitv.com/news/coronavirus/where-the-us-stands-on-covid-19-vaccines-for-children-under-5/article_403a104c-9cc5-5e6b-b06e-9cc17805e800.html,0,1506662262504841226,,,,en,"Washington, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Where The Us Stands On Covid Vaccines For Children Under ☝ 😐 
 https://t.co/A5nxl0DiDh",https://twitter.com/heapevents/status/1506662262504841226,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
