coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"47.674536,29.344684",Wed Jul 07 10:44:32 +0000 2021,,,https://www.swarmapp.com/c/2vY0QAVMVb4,0,1412724205553135617,,,,en,"الجهراء, دولة الكويت",false,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","I'm at COVID-19 DRIVE THRU STATION in Al Jahra, Al Jahrah https://t.co/En2ugaNJoe",https://twitter.com/enzii5_/status/1412724205553135617,Wed May 08 21:49:21 +0000 2019,1126242711160410113,false,""" كبدي لواهيّب الصبر تشتويها """,2429,754,500,1,,ٌ,enzii5_,12273,,https://tellonym.me/t72xi,false
"-79.3872,43.648",Wed Jul 07 13:20:08 +0000 2021,,,https://www.instagram.com/p/CRBwPL6lOQC/?utm_medium=twitter,0,1412763363944316931,,,,en,"Toronto, Ontario",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","First time shopping since this pandemic started, feels good. 😁😁😁💯🇨🇦 @ Toronto, Ontario https://t.co/Wumhoh4utp",https://twitter.com/setomas_author/status/1412763363944316931,Sun Jun 26 12:40:49 +0000 2016,747046958657855488,false,Toronto's Street Author,170,183,177,3,"Toronto, Ontario",S.E. Tomas,setomas_author,1394,,http://setomas.com,false
"151.3,-33.7333",Wed Jul 07 11:55:58 +0000 2021,,,https://www.instagram.com/p/CRBmn7npzlC/?utm_medium=twitter,0,1412742181828411392,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid cooking continues.  Wholemeal bread with seeds. Homemade chicken soup with celery, herbs and snow peas from the garden. @ Collaroy Beach, New South Wales, Australia https://t.co/qF3pjw3aKI",https://twitter.com/MrsEmmo/status/1412742181828411392,Thu May 14 20:48:22 +0000 2009,40080271,false,"Principal of a high school on the Northern Beaches in Sydney. Loves learning, tech, improving teaching, cycling and swimming. Avid reader. Vegie garden .",1168,542,651,15,"Sydney, Australia",Hayley Emmerton,MrsEmmo,576,,https://sites.google.com/site/educateorg,false
"-0.13608912,51.50413561",Wed Jul 07 07:21:34 +0000 2021,,,http://dlvr.it/S3CvDR,0,1412673126387773447,,,,en,"London, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gay man brutally beaten by violent mob after joking about his 'great ass': The health secretary said the unwanted milestone could be reached after the government announced an end to COVID-19 restrictions in England from ... https://t.co/viduTpggp7,https://twitter.com/StigmabaseO/status/1412673126387773447,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3743,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828451,,https://www.stigmabase.org/,false
"-72.13239,42.54906",Wed Jul 07 12:59:59 +0000 2021,,,https://www.instagram.com/p/CRBt8v7H0zJBmShYyyvMfG4592SOITPE5pZJbU0/?utm_medium=twitter,0,1412758291374084100,,,,en,"Massachusetts, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Home from a hard day's work 
Lots of new teas for the dehydrator 

Modern Pioneer Foraged and Natural Foods on fb @ Phillipston, Massachusetts https://t.co/ap2uEsOZoj",https://twitter.com/sugarhollowgirl/status/1412758291374084100,Thu Feb 04 14:44:15 +0000 2010,111324680,false,"Teacher of Natural Living, foraging and how to create your own sustainable environment",62,55,226,0,Massachusetts,Modern Pioneer Foraged and Natural Foods,sugarhollowgirl,777,,,false
"101.77133312,3.1130033",Wed Jul 07 12:11:12 +0000 2021,doakansaya love life family,,https://www.instagram.com/p/CRBoN98Fx3o/?utm_medium=twitter,0,1412746015862632454,,,,en,"Ulu Langat, Selangor",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Other then I got my AZ Vaccine, my bike 🏍 arrived when I was away. Thank Allah for all of this. Insya Allah, soon after settle my Baby Blue 🚙, focus on my own little space 🏠 #doakansaya #love #life #family https://t.co/BkxNP6YVzj",https://twitter.com/bell_khy/status/1412746015862632454,Sat Jul 10 11:12:32 +0000 2010,165022469,false,FooD FaMiLY FRieNDS FeMaLe,3074,160,319,14,,🇧 📧 | L,bell_khy,4436,,,false
"-73.92481696,40.77477477",Wed Jul 07 13:41:54 +0000 2021,,,,0,1412768842003140613,,,,en,"Long Island City, Queens",,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Returning to Normal
Living through a pandemic has people around the world wondering if life will ever return to “normal.” Will things ever be the same? There is so much anxiety and stress worrying about what will happen next. There’s no doubt that this virus, COVID-19, (1/12)",https://twitter.com/southsider4/status/1412768842003140613,Wed Nov 11 03:58:40 +0000 2009,89102028,false,,81513,287,519,1,westbury,ron willis,southsider4,100980,,,false
"-0.17988195,51.562662",Wed Jul 07 10:11:15 +0000 2021,morningcommute onwednesdaywesmashthepatriarchy pride prideinlondon pastpride covid19 coronavirus lockdown London,,https://www.instagram.com/p/CRBZ78bFN2i/?utm_medium=twitter,0,1412715829104365571,,,,en,"Camden Town, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pondering Pride parades 

#morningcommute #onwednesdaywesmashthepatriarchy #pride🌈 #prideinlondon #pastpride #covid19 #coronavirus #lockdown #London @ Hampstead, United Kingdom https://t.co/kX4gBkVqBz",https://twitter.com/beecee/status/1412715829104365571,Thu Apr 24 08:00:38 +0000 2008,14508711,false,A cautionary tale. Former Writer on 06:37 train to Maidstone. Award winning romcom author. Head of Storytelling at W2O. Will write for gig tickets and/or boots,25089,2909,2995,142,London/Tumblr,Brigid Coady 🌈,beecee,81608,,http://www.brigidcoady.com,false
"-73.56725453,45.75975883",Wed Jul 07 06:53:11 +0000 2021,,,http://dlvr.it/S3CqJ7,0,1412665984289153029,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Irish people sent 6.5million tweets about Covid-19 - and Dr Tony Holohan's social media posts ...: More than half of the most retweeted posts were from chief medical officer Dr Tony Holohan, who led the public health response with the… https://t.co/1kNf5l9nKD",https://twitter.com/StigmabaseN/status/1412665984289153029,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"-114.02611111,51.43111111",Wed Jul 07 04:43:58 +0000 2021,,,https://www.instagram.com/p/CRA1LxeBzR2/?utm_medium=twitter,0,1412633464973709315,,,,en,"Crossfield, Alberta",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","crazy night of dragging my very ass kicked by vaccine body around after storms. not sure i’ve been functioning properly so who knows how things will turn out but there was some beauty, some violence and some richness. https://t.co/ekpt4DzmpH",https://twitter.com/ruzz/status/1412633464973709315,Sat Jan 13 07:56:40 +0000 2007,630553,false,"calgary street photographer, and well, maybe other things.",666,276,211,15,"calgary, alberta, canada",ruzz,ruzz,8044,,http://thisherelight.com,false
"-73.56725453,45.75975883",Wed Jul 07 12:57:07 +0000 2021,,,http://dlvr.it/S3DyDd,0,1412757570796679178,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Health chiefs consider decommissioning of Covid centres - but say time isn't right due to Delta: In a statement to The Irish News, the Department of Health said the ten GP-led assessment facilities formed a ""critical part"" of the… https://t.co/wCDCW1CHZR",https://twitter.com/StigmabaseN/status/1412757570796679178,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"-84.3889,33.7566",Wed Jul 07 13:31:15 +0000 2021,,,https://www.instagram.com/p/CRBxhwQMJEz/?utm_medium=twitter,0,1412766163306745859,,,,en,"Atlanta, GA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","So...how’s everyone’s work-from-home setup holding up? Are we back in the office? Are we in need of some new organization…? 😉 @ Atlanta, Georgia https://t.co/rWd8YjV1pz",https://twitter.com/AnnaEBauer/status/1412766163306745859,Sat Feb 06 21:09:28 +0000 2010,111983155,false,"Owner of Sorted by Anna. Professional Organizer. Lover of people, color-coding, and storage systems. As seen in @Realsimple, @NYTimes, @Buzzfeed",385,269,152,17,New York City,Anna Bauer,AnnaEBauer,4893,,http://sortedbyanna.com,false
"109.1882,12.2411",Wed Jul 07 06:34:41 +0000 2021,loaferin dogslife dogsofinstagram,,https://www.instagram.com/p/CRBB20pgGfd/?utm_medium=twitter,0,1412661329584852992,,,,en,"Khánh Hòa, Việt Nam",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Reflective afternoon 

Still in lockdown, HoneyDog is making the most of our quality time to chillax

#loaferin #dogslife #dogsofinstagram @ Nha Trang https://t.co/vRjsPlEif3",https://twitter.com/world_honeys/status/1412661329584852992,Sun May 02 04:43:09 +0000 2021,1388715601024086023,false,"Pretty Precious Poodle Princess; born Jan 20, 2020. loves swimming, loaferin' at the beach, riding on boats #beachdog #Seadoggo #loaferin'",939,149,171,0,Nha Trang Vietnam,HoneysWorld,world_honeys,3246,,https://www.facebook.com/HoneyDogPoodle/,false
"101.66663781,3.1196952",Wed Jul 07 13:49:46 +0000 2021,flattenthecurve vaccination2nddose getvaccinatedforcovid19 kitajagakita staysafe,,https://www.instagram.com/p/CRBzpU7garTLAybtmJAIgQQ3ceJok3zf_2CAk00/?utm_medium=twitter,0,1412770821328756737,,,,en,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We must do our part to flatten the curve. 2nd dose done. #flattenthecurve
#vaccination2nddose  #getvaccinatedforcovid19 #kitajagakita #staysafe @ Pantai Hospital Kuala Lumpur https://t.co/CkvRbtdSe9",https://twitter.com/PaulineGanCL/status/1412770821328756737,Fri May 26 01:15:33 +0000 2017,867912052626432000,false,Rather be a comma than a full stop,1142,37,302,1,Subang Jaya Selangor,PaulineGan,PaulineGanCL,268,,,false
"-1.32333,59.9736",Wed Jul 07 11:57:41 +0000 2021,,,https://www.instagram.com/p/CRBm0XKBDtMnxgTI70PG7NMVVwizCrgo7rTbYo0/?utm_medium=twitter,1,1412742613132886018,,,,en,"Bigton, Scotland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Day 8 of quarantine.  COVID-19 test #02 taken. Awaiting results. Can't wait to run wild across these beautiful hills. Miss hiking with Diver. 😥 Wish he was here. @ Bigton https://t.co/1hyATsb7sP,https://twitter.com/lissayoung/status/1412742613132886018,Wed Oct 22 23:42:12 +0000 2008,16915432,false,irrepressible spirit. dreamer. believer. scholar. poet. aviator. harley rider. jazz devotee. calculated risk taker. humorist.,3740,364,923,8,"Highland Falls, NY",lissayoung,lissayoung,3154,,http://www.usma.edu,false
"0.00342742,51.56680926",Wed Jul 07 10:53:04 +0000 2021,,,https://www.instagram.com/p/CRBfbSYHNQK/?utm_medium=twitter,0,1412726353892450307,,,,en,"Walthamstow, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hey everyone, one of the staff tested positive for COVID so we’re closed and out of okonomiyakiaction @fillybrook this week. Apology if you have booked a table. We’ll be back open next Wednesday. Stay safe stay cool. 🤙 https://t.co/2qBDYqgerb",https://twitter.com/ShoFooDoh/status/1412726353892450307,Fri May 27 08:11:11 +0000 2011,306089229,false,"We are cooking Hiroshima style okonomiyaki, bowls of rice & (un)classics @fillybrook Wednesday to Sunday",711,1312,37,46,London,松風堂,ShoFooDoh,7606,,https://www.pelliclemag.com/home/2021/3/8/fumio-tanga-bridging-the-izakaya-pub-divide-shofoodoh,false
"72.83767787,19.40685419",Wed Jul 07 05:32:57 +0000 2021,workfromanywhere,,https://www.instagram.com/p/CRA6yp8HpHK/?utm_medium=twitter,0,1412645792234541056,,,,en,"मुंबई, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FREE Business opportunity for all, 

Work From Home  

#workfromanywhere

DM or call me for Zoom Link - 8433708273* @ Evershine City https://t.co/0A8IIvAcXo",https://twitter.com/aamol172/status/1412645792234541056,Sun Mar 06 17:02:09 +0000 2011,261759475,false,Dreamer And Achiever.,846,23,58,0,"Mumbai, India",Aamol Jadhav,aamol172,2960,,,false
"28.06694444,-26.11638889",Wed Jul 07 10:05:31 +0000 2021,,,https://www.instagram.com/p/CRBZ_G_DZIMcl8d5vfVSv7--h8jDDNDjEqgvNM0/?utm_medium=twitter,0,1412714388948140032,,,,en,"Sandton, South Africa",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Quarantine Look! Happy Wednesday errbody…. @ Atholl, Gauteng https://t.co/8ASPOr51uy",https://twitter.com/ThaboMonareng/status/1412714388948140032,Wed Jun 03 15:56:31 +0000 2009,44387139,false,IT Specialist | ICT Solution Architect | Artist Management & PR | Event Management | Radio Producer and Philanthropist!,456,2509,945,16,"ÜT: -26.1646873,28.0565377",Thabo Monareng,ThaboMonareng,24528,,http://www.gtmcomputers.co.za,false
"30.544532,-30.435379",Wed Jul 07 08:10:09 +0000 2021,ORACLEZ_PAYS JOMBANI_ORACLEZ SONDELANI_ORACLEZ,,https://www.instagram.com/p/CRBMx7DM4wK/?utm_medium=twitter,0,1412685353266339841,,,,en,South Africa,true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I DON'T LIKE TO HIDE GOOD RESULTS ON THE MARKET LET ME WORK WITH YOU IF YOU ARE WILLING TO MAKE COOL CASH FROM HOME VIEW ONLINE PROGRAM #ORACLEZ_PAYS #JOMBANI_ORACLEZ #SONDELANI_ORACLEZ https://t.co/3HdImwaxZ9,https://twitter.com/zeniqcoinholder/status/1412685353266339841,Wed Nov 07 05:00:57 +0000 2012,931259750,false,"SAFIR is a exclusive hardware & software distributor that is based on a full decentralization of its ecosystem whose products Con's heists of a 
BLOCKCHAIN",646,506,4985,3,durban,DIGITAL ASSETS BUSINESS,zeniqcoinholder,27703,,http://safir.com/ref/nbqgm6uo9w,false
"-3.35537974,56.03610124",Wed Jul 07 09:36:05 +0000 2021,covidvacccine covid19 fullyvacinnated,,https://www.instagram.com/p/CRBWnXWrG4A/?utm_medium=twitter,0,1412706979370393603,,,,en,"Dalgety Bay, Scotland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Sore arm from my jab!!  On a GO SLOW today.  Lol x #covidvacccine #covid19 #fullyvacinnated @ Dalgety Bay https://t.co/e9D3FUoSq8,https://twitter.com/TheArtfulBear/status/1412706979370393603,Fri Aug 05 20:54:06 +0000 2016,761666613682765824,false,"Beautiful handmade bears created in my Studio in Dalgety Bay; made from the finest Steiff Schulte mohair, with great care, much love and attention to detail.",1624,244,457,5,"Dalgety Bay, Scotland",The Artful Bear,TheArtfulBear,1620,,http://theartfulbear.co.uk,false
"-78.6185012,42.9265913",Wed Jul 07 13:05:19 +0000 2021,PPE,https://twitter.com/MDSAssociatesIn/status/1412759636336386048/photo/1,http://ow.ly/bftB50FqOqp,0,1412759636336386048,,,,en,"New York, USA",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","COVID variants mean we can't start easing contamination control. Disinfectants, wipes, barrier covers and #PPE are all in stock, volume discounts available. https://t.co/JEegojxJUj https://t.co/xmqkaMOnEo",https://twitter.com/MDSAssociatesIn/status/1412759636336386048,Fri Apr 20 13:48:59 +0000 2012,558649664,false,,21,115,276,0,,MDS Associates Inc.,MDSAssociatesIn,1044,,,false
"101.7105,3.1588",Wed Jul 07 05:09:28 +0000 2021,cucukMYaz astrazeneca sinovac malaysian HJSquad,,https://www.instagram.com/p/CRA4GkdrPoF/?utm_medium=twitter,0,1412639883840180226,,,,en,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Alhamdulillah 1 dose survived!!! Road to second dose everyone!!! 

Take your vaccines now!!! Stay safe, HJ Squad.

#cucukMYaz #astrazeneca #sinovac #malaysian #HJSquad @jkjavmy @ Kuala Lumpur, Malaysia https://t.co/1TPCnHqwpD",https://twitter.com/haziq_jamaludin/status/1412639883840180226,Sun Apr 15 11:26:30 +0000 2012,554356860,false,Fly Away... #cinta2haricovid2minggu,1934,241,234,6,Selangor,HJ,haziq_jamaludin,23871,,https://linktr.ee/haziqjamaludin,false
"-0.12485951,51.50538967",Wed Jul 07 07:51:34 +0000 2021,UK,,http://dlvr.it/S3CzGV,0,1412680676109783047,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","#UK COVID measures prevent income hit for most, but few miss out -IFS https://t.co/EU64KjjIfh",https://twitter.com/BritishHeraldUK/status/1412680676109783047,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,344,133893,588,283,"London, United Kingdom",British Herald,BritishHeraldUK,57066,,http://www.britishherald.com,false
"77.27617188,28.53861577",Wed Jul 07 09:15:08 +0000 2021,,,http://dlvr.it/S3DDhx,0,1412701705980891138,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INGMT — 1 In 10 Women In India 'Ran Out Of Food' During Lockdown: Report: During April-May, the pandemic resulted in job and income losses for an estimated 4.3 crore women (57 per cent out of the 7.6 crore who were ... View article... https://t.co/xhzodkfHYD",https://twitter.com/StigmabaseA/status/1412701705980891138,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"-0.12485951,51.50538967",Wed Jul 07 06:45:32 +0000 2021,,,http://dlvr.it/S3CpCP,0,1412664060601008139,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Increase in COVID-19 cases, Japan might ban entry to Olympic events https://t.co/FU6TzxmKNE",https://twitter.com/BritishHeraldUK/status/1412664060601008139,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,344,133893,588,283,"London, United Kingdom",British Herald,BritishHeraldUK,57066,,http://www.britishherald.com,false
"-73.47935661,45.6677507",Wed Jul 07 08:55:06 +0000 2021,,,http://dlvr.it/S3D8wx,0,1412696664561700867,,,,en,"Varennes, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma : Ireland vaccine update: Country to hit another huge milestone as 18-34 year olds receive jabs: Ireland vaccine update: Country to hit another huge milestone as 18-34 year ... Ireland has reached yet another incredible vaccine milestone… https://t.co/SqyPHMIaTM,https://twitter.com/StigmabaseN/status/1412696664561700867,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"2.1533,41.39394",Wed Jul 07 19:23:52 +0000 2021,aljazeera COVID,,http://aljazeera.com/news/2021/7/7/over-half-of-global-covid-19-deaths-in-the-americas-paho,0,1412854898664919040,,,,en,"Barcelona, España",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>",#aljazeera More than half of global #COVID - 19... https://t.co/EDDZc7GMq7,https://twitter.com/pidybi/status/1412854898664919040,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,219,569,590,250,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,633666,,,false
"-73.56725453,45.75975883",Wed Jul 07 13:56:14 +0000 2021,,,http://dlvr.it/S3F8nR,0,1412772447326072838,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Travel Q&amp;A: Does the new Digital Covid Certificate mean I can finally go on holiday??: There has been public health input from the Department of Health. ... adding that people would be dealing with two sets of rules – in Ireland and in… https://t.co/0uTZqRtmZ6,https://twitter.com/StigmabaseN/status/1412772447326072838,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"-4.259,55.858",Wed Jul 07 18:53:14 +0000 2021,sneakerhead sneakerheads sneakeraddict sneakers sneakergallery sneakerfiles trainers nike lebron lebron18,,https://www.instagram.com/p/CRCWYGHrp-f/?utm_medium=twitter,3,1412847192444968966,,,,en,"Glasgow, Scotland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","May have taken delivery of a few pairs of sneakers while in Covid isolation 🚚👟

#sneakerhead #sneakerheads #sneakeraddict #sneakers #sneakergallery #sneakerfiles #trainers #nike #lebron #lebron18 https://t.co/XVt5vaPk7v",https://twitter.com/AndrewRainnie/status/1412847192444968966,Wed Dec 07 20:53:56 +0000 2011,431028226,false,"Writer. Filmmaker. Designer. Gamer. Currently Tarnished.

Read my books #amwritingfantasy",84881,6176,6561,117,"Glasgow, Scotland",Andrew John Rainnie 🏴󠁧󠁢󠁳󠁣󠁴󠁿,AndrewRainnie,23171,,https://linktr.ee/andrewrainnie,false
"-117.6393,33.88374",Wed Jul 07 16:55:44 +0000 2021,Corona LAtraffic,,http://bit.ly/10F395r,1,1412817622111080449,,,,en,"California, USA",false,,0,,,"<a href=""http://www.sigalert.com/Map.asp?region=Greater+Los+Angeles"" rel=""nofollow"">TTN LA traffic</a>","Accident cleared in #Corona on 91 (SR-91 Riverside Fwy) WB at Hwy 71, stopped traffic back to Main St (Corona) #LAtraffic https://t.co/e2e6MWkOvI",https://twitter.com/TotalTrafficLA/status/1412817622111080449,Wed Aug 12 21:43:18 +0000 2009,65171105,false,Providing you #LIVE #traffic updates for your #SoCal drive! Got a tip? Dial #250 and use the keyword “So Cal Traffic”,301,18770,610,688,Southern California,Total Traffic LA,TotalTrafficLA,294133,,https://www.ttwnetwork.com/,false
"-123.01936819,49.44648095",Wed Jul 07 14:22:13 +0000 2021,,,http://dlvr.it/S3FGDd,0,1412778986388672515,,,,en,"Greater Vancouver A, British Columbia",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",CAD — Latinx community and farmworkers: The Community Council of Idaho partnered with Terry Reilly Health Services in offering COVID-19 vaccines to the Latinx community and farmworkers ... View article... https://t.co/ImQT7lLPHz,https://twitter.com/StigmabaseO/status/1412778986388672515,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3743,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828451,,https://www.stigmabase.org/,false
"39.94367123,21.32189997",Wed Jul 07 14:01:12 +0000 2021,,,https://www.swarmapp.com/c/5tFCfIyI8gX,0,1412773697979654149,,,,en,"مكة المكرمة, المملكة العربية السعودية",true,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","I'm at COVID-19 Vaccine Center in Mecca, Makkah w/ @uplces https://t.co/JAdRKs2gNl",https://twitter.com/NoNa_Mrwan/status/1412773697979654149,Fri Jan 19 17:31:23 +0000 2018,954405942468251649,false,#UQUHP38 specialist 🩹| #volunteer | cancer ♋️ | @UQUMSC | @PHHI_HC ✨ متخرجة اقلكم 🦦🎓⚡️,14144,761,821,0,Makkah Al Mukarrama,NoNa✨🕷,NoNa_Mrwan,9649,,https://curiouscat.me/NoNa_Mrwan,false
"-114.51,44.2394",Wed Jul 07 17:45:36 +0000 2021,,,https://www.postbulletin.com/community/people/7089577-Coming-out-during-the-pandemic-%E2%80%94-is-your-workplace-prepared,0,1412830170474500106,,,,en,"Idaho, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Coming Out During The Pandemic Is Your Workplace Prepared ☝ 😐 
 https://t.co/4kOMQtOCWz",https://twitter.com/heapevents/status/1412830170474500106,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21254,,https://www.heapevents.info/,false
"-75.192588,43.137009",Wed Jul 07 16:45:05 +0000 2021,WFH,https://twitter.com/dzinermom/status/1412814943259447297/photo/1,https://www.swarmapp.com/c/6e4tARPDSHd,0,1412814943259447297,,,,en,"New York, USA",false,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Week 68… #WFH. Very fortunate 💕 (@ Temporary Home Office in Utica, NY) https://t.co/vTGNs73CeX https://t.co/cQwMTJmoPA",https://twitter.com/dzinermom/status/1412814943259447297,Tue Sep 02 14:24:01 +0000 2008,16097172,false,Wife & Mother · She|Her · Graphic Designer ©️1990 · Creative Thinker · Tech Enthusiast · iPhoneographer · Fueled by Music & Art · ☮ ♡ ☕︎,51285,1136,2798,48,Central New York,Susan Evans 🌿,dzinermom,32577,,https://www.instagram.com/dzinermom/,false
"-3.70388889,40.41666667",Wed Jul 07 14:31:48 +0000 2021,cignaespaña top doctorwho covid_19 medicomadrid medicoonline salud medicina,,https://www.instagram.com/p/CRB4dPxDIgh/?utm_medium=twitter,1,1412781400835727366,TopDoctors_es,,376941857,en,"Madrid, España",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@topdoctors_es @topdoctors_uk @topdoctorslatam @doctoralia_es @mediquoapp @saludonnet #cignaespaña #top #doctorwho #covid_19 #medicomadrid #medicoonline #salud #medicina en Madrid, Spain https://t.co/EI5W4eSGlV",https://twitter.com/odeleyp/status/1412781400835727366,Fri May 18 18:06:31 +0000 2012,584031547,false,MD / Odeley Corp. Médico de Urgencias. 🇺🇸🇪🇸🇨🇺,120,4390,281,1,"Madrid, España",Dr. Pablo Odeley Puente Fumero MD,odeleyp,387,,https://linktr.ee/odeley,false
